,accuracy,f1_weighted,f1_macro
0,0.37254901960784315,0.3813055714930921,0.3596449177342
1,0.43790849673202614,0.40942066457449655,0.36681575557781176
2,0.5032679738562091,0.5133881509593085,0.4596518177163338
3,0.49019607843137253,0.48700143076215296,0.40941403752797395
4,0.5032679738562091,0.5042088994438184,0.4792492605087523
5,0.49019607843137253,0.5009744584366541,0.43169723131920057
6,0.5163398692810458,0.5207111334562315,0.46557331557331555
7,0.49673202614379086,0.503194550204256,0.4346333391826915
8,0.5751633986928104,0.5747314865072454,0.5083881028156688
9,0.5294117647058824,0.5135488762841046,0.47210511720482196
10,0.48366013071895425,0.4695926793691153,0.404488020075958
11,0.5816993464052288,0.5812812914866246,0.5191920399795941
12,0.5359477124183006,0.5369053178802035,0.45669206020643077
13,0.5424836601307189,0.5374471595440526,0.4866517139327854
14,0.5359477124183006,0.528519452203612,0.4171559461119129
15,0.5359477124183006,0.5414501338323852,0.46222294791902446
16,0.49673202614379086,0.4927201466993854,0.4357099483149904
17,0.5555555555555556,0.5537971272550698,0.494328325088594
18,0.5424836601307189,0.5490336497211805,0.48216328711059825
19,0.5359477124183006,0.5392445794448777,0.49293938963953315
