,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.5263157894736842,0.6274509803921569,0.5,0.47619047619047616,0.13333333333333333,0.66,0.4411764705882353,0.5424836601307189,0.4806381499968409,0.5379680458354652
precision,0.5,0.5517241379310345,0.5,0.8333333333333334,0.14285714285714285,0.66,0.42857142857142855,0.5424836601307189,0.5166408632418484,0.5583244792169741
recall,0.5555555555555556,0.7272727272727273,0.5,0.3333333333333333,0.125,0.66,0.45454545454545453,0.5424836601307189,0.4793867243867244,0.5424836601307189
support,9.0,22.0,16.0,15.0,8.0,50.0,33.0,0.5424836601307189,153.0,153.0
