,accuracy,f1_weighted,f1_macro
0,0.7767857142857143,0.7688045441631145,0.6611010657993395
1,0.7544642857142857,0.7448218909996687,0.6374472442544763
2,0.7455357142857143,0.7383328331332534,0.6247787114845937
3,0.7633928571428571,0.756946844657613,0.6550594803841285
4,0.75,0.7427848337153458,0.6378041418234798
5,0.7678571428571429,0.7602269133459837,0.6621872232764072
6,0.7589285714285714,0.7537027843124154,0.6583601552372045
7,0.7410714285714286,0.7355753901828559,0.6126176641991842
8,0.7767857142857143,0.7745785270629991,0.6914744965179749
9,0.7633928571428571,0.7596687752064056,0.666128182951995
10,0.7589285714285714,0.7599907037407038,0.6668733488733489
11,0.7901785714285714,0.7898340278420629,0.702727027207086
12,0.7633928571428571,0.7620562994591579,0.6722696361465056
13,0.7723214285714286,0.7720037483078338,0.6846417843733239
14,0.78125,0.7759299921250611,0.6835793499636116
15,0.78125,0.7776090851764127,0.6906326726615879
16,0.8035714285714286,0.8007489016811074,0.7257034040144974
17,0.7678571428571429,0.7624842362792574,0.664087570621469
18,0.7857142857142857,0.7827245516994601,0.7028121143128733
19,0.7991071428571429,0.7959063713240232,0.7153725407101618
