,loss
0,1.86941659450531
1,1.8297580480575562
2,1.7325456142425537
3,1.6654367446899414
4,1.5879418849945068
5,1.3389296531677246
6,1.4714174270629883
7,1.3066188097000122
8,1.2762470245361328
9,1.4227986335754395
10,1.2226452827453613
11,1.1850688457489014
12,1.162392497062683
13,1.1154440641403198
14,1.0535025596618652
15,1.1218254566192627
16,1.1485743522644043
17,1.0478650331497192
18,1.0194296836853027
19,1.0025897026062012
20,1.0308436155319214
21,0.9602171778678894
22,0.9195800423622131
23,1.0088040828704834
24,0.9407579898834229
25,0.830631673336029
26,0.9648230671882629
27,0.9059228897094727
28,0.8100281953811646
29,0.8382595777511597
30,0.8066027760505676
31,0.8484978675842285
32,0.7746853828430176
33,0.7364856004714966
34,0.7854642868041992
35,0.8655446171760559
36,0.7763190865516663
37,0.7385984063148499
38,0.7906507253646851
39,0.8307585716247559
40,0.7537110447883606
41,0.7308843731880188
42,0.8269948363304138
43,0.72077876329422
44,0.6964898705482483
45,0.6264564394950867
46,0.7536062002182007
47,0.6469493508338928
48,0.6792792081832886
49,0.6423022150993347
50,0.5732501149177551
51,0.6707199215888977
52,0.5963165163993835
53,0.5375283360481262
54,0.7395157814025879
55,0.6292043328285217
56,0.505102813243866
57,0.6322341561317444
58,0.7116402387619019
59,0.4902818202972412
60,0.5327988266944885
61,0.6392133235931396
62,0.6267013549804688
63,0.6030078530311584
64,0.5442457795143127
65,0.399868369102478
66,0.6253294348716736
67,0.5535352826118469
68,0.5448347330093384
69,0.6319210529327393
70,0.45595166087150574
71,0.4069727659225464
72,0.617698609828949
73,0.44230028986930847
74,0.47526246309280396
75,0.5014960169792175
76,0.5315709114074707
77,0.5915401577949524
78,0.5507625341415405
79,0.40289101004600525
80,0.3643971085548401
81,0.4029788076877594
82,0.36168545484542847
83,0.46108487248420715
84,0.47505155205726624
85,0.45875683426856995
86,0.37287914752960205
87,0.49287208914756775
88,0.431238055229187
89,0.4006442129611969
90,0.3212219178676605
91,0.4088505804538727
92,0.3696947991847992
93,0.3499159812927246
94,0.35426849126815796
95,0.3544677793979645
96,0.320952832698822
97,0.3627602458000183
98,0.36166900396347046
99,0.4785577356815338
100,0.3719014525413513
101,0.4240942597389221
102,0.33049556612968445
103,0.44365981221199036
104,0.34418347477912903
105,0.3327653408050537
106,0.2837691009044647
107,0.27806365489959717
108,0.30498987436294556
109,0.2544946074485779
110,0.30503469705581665
111,0.23963923752307892
112,0.27925965189933777
113,0.2576421797275543
114,0.24489563703536987
115,0.24308374524116516
116,0.28888028860092163
117,0.3508921265602112
118,0.36043933033943176
119,0.3501560091972351
120,0.22092144191265106
121,0.3223307728767395
122,0.16189080476760864
123,0.2243710458278656
124,0.25736892223358154
125,0.33714672923088074
126,0.2906758189201355
127,0.23522283136844635
128,0.2218083143234253
129,0.2535238265991211
130,0.31081220507621765
131,0.2537950277328491
132,0.2973955571651459
133,0.2747972905635834
134,0.23659048974514008
135,0.1955137550830841
136,0.25120216608047485
137,0.19669590890407562
138,0.2532609701156616
139,0.20060676336288452
140,0.1937863528728485
141,0.19626839458942413
142,0.20403555035591125
143,0.2223089635372162
144,0.16389954090118408
145,0.1868216097354889
146,0.1675165295600891
147,0.18605203926563263
148,0.23499104380607605
149,0.18909859657287598
150,0.23210108280181885
151,0.20813003182411194
152,0.17001232504844666
153,0.1853899508714676
154,0.16198992729187012
155,0.18909195065498352
156,0.12252485752105713
157,0.15126918256282806
158,0.2380380779504776
159,0.15879513323307037
160,0.1684553176164627
161,0.1968449056148529
162,0.12565262615680695
163,0.11657065898180008
164,0.12429913133382797
165,0.13707216084003448
166,0.12846682965755463
167,0.09075777977705002
168,0.11092954128980637
169,0.10327324271202087
170,0.12110638618469238
171,0.15482518076896667
172,0.0795181393623352
173,0.1640205979347229
174,0.1142471581697464
175,0.13637928664684296
176,0.1344013214111328
177,0.1711321473121643
178,0.1550118327140808
179,0.13939163088798523
180,0.17947016656398773
181,0.09794702380895615
182,0.12760739028453827
183,0.10369384288787842
184,0.10031240433454514
185,0.11025472730398178
186,0.10440216213464737
187,0.10256040096282959
188,0.1001642495393753
189,0.1221175566315651
190,0.11887679249048233
191,0.14325498044490814
192,0.08560482412576675
193,0.08008060604333878
194,0.11067461222410202
195,0.13592921197414398
196,0.09975233674049377
197,0.07981383055448532
198,0.1227857917547226
199,0.09059912711381912
