,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.56,0.5000000000000001,0.4186046511627907,0.3333333333333333,0.23529411764705882,0.7111111111111111,0.5538461538461538,0.5359477124183006,0.47316990958577826,0.5454412156356848
precision,0.4375,0.6428571428571429,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.8,0.5625,0.5359477124183006,0.47596371882086164,0.5800912957775702
recall,0.7777777777777778,0.4090909090909091,0.5625,0.3333333333333333,0.25,0.64,0.5454545454545454,0.5359477124183006,0.5025937950937951,0.5359477124183006
support,9.0,22.0,16.0,15.0,8.0,50.0,33.0,0.5359477124183006,153.0,153.0
