,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.18181818181818185,0.3157894736842105,0.38888888888888884,0.3571428571428571,0.24,0.6436781609195402,0.5428571428571428,0.45751633986928103,0.3814535293301173,0.47177314311793517
precision,0.15384615384615385,0.375,0.35,0.38461538461538464,0.17647058823529413,0.7567567567567568,0.5135135135135135,0.45751633986928103,0.3871717709953004,0.5045712068203417
recall,0.2222222222222222,0.2727272727272727,0.4375,0.3333333333333333,0.375,0.56,0.5757575757575758,0.45751633986928103,0.39664862914862914,0.45751633986928103
support,9.0,22.0,16.0,15.0,8.0,50.0,33.0,0.45751633986928103,153.0,153.0
