,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.6250000000000001,0.7234042553191491,0.6000000000000001,0.5333333333333333,0.823529411764706,0.8749999999999999,0.8285714285714285,0.7647058823529411,0.7155483469983739,0.7635358565620658
precision,0.7142857142857143,0.68,0.6428571428571429,0.5333333333333333,0.7777777777777778,0.9130434782608695,0.7837837837837838,0.7647058823529411,0.7207258900426601,0.7674088020550083
recall,0.5555555555555556,0.7727272727272727,0.5625,0.5333333333333333,0.875,0.84,0.8787878787878788,0.7647058823529411,0.7168434343434343,0.7647058823529411
support,9.0,22.0,16.0,15.0,8.0,50.0,33.0,0.7647058823529411,153.0,153.0
