,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.4,0.6923076923076923,0.5,0.5161290322580646,0.5714285714285715,0.9795918367346939,0.9411764705882354,0.7843137254901961,0.6572333719024653,0.778970906223629
precision,0.5,0.6,0.5833333333333334,0.5,0.6666666666666666,1.0,0.9142857142857143,0.7843137254901961,0.6806122448979591,0.7845627139744787
recall,0.3333333333333333,0.8181818181818182,0.4375,0.5333333333333333,0.5,0.96,0.9696969696969697,0.7843137254901961,0.6502922077922079,0.7843137254901961
support,9.0,22.0,16.0,15.0,8.0,50.0,33.0,0.7843137254901961,153.0,153.0
