,accuracy,f1_weighted,f1_macro
0,0.5816993464052288,0.5387689031141815,0.39622010902799076
1,0.6535947712418301,0.6452725704986542,0.5594199627082345
2,0.7189542483660131,0.7113003722007748,0.5994088599714091
3,0.7712418300653595,0.7675520138986394,0.6689302490558916
4,0.7254901960784313,0.7246900370988212,0.6428833764791079
5,0.7189542483660131,0.7161555220378749,0.6358974358974357
6,0.6993464052287581,0.6942352308484886,0.6029076261405457
7,0.7320261437908496,0.7287875239281888,0.6454075944759173
8,0.7581699346405228,0.753567200246517,0.6505558957171861
9,0.7581699346405228,0.7543419380533797,0.6562314588189562
10,0.7581699346405228,0.7541938984599412,0.6608808617332346
11,0.7254901960784313,0.7208438721558675,0.6298319444327848
12,0.7320261437908496,0.7269123033828916,0.6353995211138068
13,0.7124183006535948,0.7111813404353685,0.6066036608318323
14,0.7320261437908496,0.7297120480021859,0.6157153215321532
15,0.738562091503268,0.7332341216560454,0.6255583925168546
16,0.7450980392156863,0.7410920129296108,0.6412416905780683
17,0.738562091503268,0.7340918148242825,0.6255749880094668
18,0.7647058823529411,0.7619036926492467,0.6687792735134929
19,0.7581699346405228,0.7534535307357171,0.6592747605045448
