,accuracy,f1_weighted,f1_macro
0,0.6078431372549019,0.5860952556827738,0.5233953152939458
1,0.7777777777777778,0.7732562747201527,0.6846847408787019
2,0.7712418300653595,0.7705597566661991,0.6775367338632645
3,0.7712418300653595,0.7729389786386497,0.6887252219994011
4,0.7712418300653595,0.7699622375666706,0.6787224507721401
5,0.738562091503268,0.7395420023584185,0.6656602782690912
6,0.7843137254901961,0.7820661056850056,0.6909755971354059
7,0.7320261437908496,0.725918608539826,0.6185096561641545
8,0.7581699346405228,0.754152772219999,0.6368561710398445
9,0.7712418300653595,0.7685536260248903,0.6813816383397665
10,0.7712418300653595,0.7713872240162837,0.6797051618640488
11,0.7581699346405228,0.7560350692069263,0.6426573861867979
12,0.7450980392156863,0.7440003608706691,0.6439255645518083
13,0.7712418300653595,0.770818459845148,0.685732818364485
14,0.7712418300653595,0.7686015424193048,0.6740224877829919
15,0.7647058823529411,0.7639247846404587,0.6757468282084803
16,0.7712418300653595,0.7672430184194889,0.6510678210678211
17,0.7516339869281046,0.7465745922984137,0.6291819629205647
18,0.7777777777777778,0.778882160893676,0.686880120435409
19,0.7712418300653595,0.7683453313860888,0.6617155031216085
