,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.42857142857142855,0.6808510638297872,0.6470588235294118,0.5925925925925926,0.5882352941176471,0.8478260869565217,0.8266666666666667,0.738562091503268,0.6588288508948652,0.734999235474019
precision,0.6,0.64,0.6111111111111112,0.6666666666666666,0.5555555555555556,0.9285714285714286,0.7380952380952381,0.738562091503268,0.6771428571428572,0.7482871667185392
recall,0.3333333333333333,0.7272727272727273,0.6875,0.5333333333333333,0.625,0.78,0.9393939393939394,0.738562091503268,0.6608333333333334,0.738562091503268
support,9.0,22.0,16.0,15.0,8.0,50.0,33.0,0.738562091503268,153.0,153.0
