,accuracy,f1_weighted,f1_macro
0,0.6013071895424836,0.5739021400611344,0.5125123983101775
1,0.6143790849673203,0.611183869822398,0.5735334471668609
2,0.6535947712418301,0.6441759216286145,0.5685576473494551
3,0.6535947712418301,0.6469426490280259,0.5856337432535297
4,0.7189542483660131,0.7144691075105023,0.6439801055036025
5,0.6993464052287581,0.6976005705318971,0.6456457623401525
6,0.7320261437908496,0.7300306934454196,0.6597342487061437
7,0.7254901960784313,0.7238523102366602,0.6649115632155693
8,0.7516339869281046,0.7506154352905574,0.7077495125178173
9,0.7516339869281046,0.7468148725715444,0.6680402886176574
10,0.7581699346405228,0.7573220137728294,0.6979134510947237
11,0.7581699346405228,0.7579716855221286,0.7000512446675459
12,0.7647058823529411,0.7636434049538422,0.7000681595180264
13,0.7254901960784313,0.7235966469255531,0.6426842686861562
14,0.7516339869281046,0.7477625408382385,0.6571819449890397
15,0.7516339869281046,0.7484087119779654,0.6666522992543805
16,0.7712418300653595,0.7680305144817859,0.6701086547418696
17,0.7647058823529411,0.760843056112694,0.6804411360627481
18,0.7777777777777778,0.7741085775687853,0.6949849170437405
19,0.7516339869281046,0.7476305807455039,0.6684076278926986
