,loss
0,1.634953260421753
1,1.3810328245162964
2,1.3785970211029053
3,1.3173210620880127
4,1.0924721956253052
5,1.2132811546325684
6,0.9778520464897156
7,0.9779478311538696
8,1.0623888969421387
9,0.8363760709762573
10,0.8163454532623291
11,0.7150359153747559
12,0.7858061790466309
13,0.6781585812568665
14,0.6127356290817261
15,0.6373344659805298
16,0.49625667929649353
17,0.5833125710487366
18,0.45669981837272644
19,0.46511122584342957
20,0.5209739804267883
21,0.4090651273727417
22,0.4568389058113098
23,0.37200257182121277
24,0.30049604177474976
25,0.398505836725235
26,0.3678324520587921
27,0.32348403334617615
28,0.29325050115585327
29,0.21804127097129822
30,0.27883484959602356
31,0.2720341086387634
32,0.30627110600471497
33,0.18686991930007935
34,0.16949133574962616
35,0.2592674791812897
36,0.17765332758426666
37,0.22420179843902588
38,0.2005334496498108
39,0.1464546173810959
40,0.1665046513080597
41,0.15618650615215302
42,0.16885320842266083
43,0.1721114069223404
44,0.13927842676639557
45,0.1346535086631775
46,0.10597052425146103
47,0.09565626084804535
48,0.09023372828960419
49,0.09878577291965485
50,0.0780864730477333
51,0.07696852833032608
52,0.096224844455719
53,0.08787112683057785
54,0.08510783314704895
55,0.09025140851736069
56,0.06487209349870682
57,0.07379744946956635
58,0.06204071268439293
59,0.07964812219142914
60,0.05900517851114273
61,0.05783766508102417
62,0.05976681783795357
63,0.052758753299713135
64,0.05977744236588478
65,0.034830350428819656
66,0.04316102713346481
67,0.048000115901231766
68,0.0372219942510128
69,0.03869811072945595
70,0.0926576554775238
71,0.0393775999546051
72,0.031183652579784393
73,0.03125244006514549
74,0.032077495008707047
75,0.044963475316762924
76,0.03196655958890915
77,0.047203052788972855
78,0.03288346529006958
79,0.023791763931512833
80,0.0287336315959692
81,0.031467389315366745
82,0.03132258355617523
83,0.02213335409760475
84,0.01979990117251873
85,0.03680328279733658
86,0.022243760526180267
87,0.029590263962745667
88,0.027467316016554832
89,0.016544625163078308
90,0.030446099117398262
91,0.02036368101835251
92,0.0291737113147974
93,0.027548618614673615
94,0.02854100428521633
95,0.014831960201263428
96,0.01725178025662899
97,0.011658670380711555
98,0.03472527116537094
99,0.016977950930595398
100,0.016818540170788765
101,0.012171507813036442
102,0.012736900709569454
103,0.02361900918185711
104,0.015718145295977592
105,0.011837071739137173
106,0.010990221984684467
107,0.014092945493757725
108,0.012653413228690624
109,0.009403437376022339
110,0.012448214925825596
111,0.009489206597208977
112,0.007175819016993046
113,0.010757379233837128
114,0.009806890971958637
115,0.01474839635193348
116,0.01223940122872591
117,0.010655888356268406
118,0.02234257385134697
119,0.008523554541170597
120,0.005759113468229771
121,0.01784190535545349
122,0.010163797065615654
123,0.012554184533655643
124,0.009618574753403664
125,0.005744609981775284
126,0.007771958597004414
127,0.010703668929636478
128,0.005597848445177078
129,0.0067329914309084415
130,0.008797786198556423
131,0.005850650370121002
132,0.006683571729809046
133,0.007402521558105946
134,0.006239303853362799
135,0.0064334445632994175
136,0.004671616479754448
137,0.005088333506137133
138,0.006365139503031969
139,0.007069746498018503
140,0.0074454438872635365
141,0.003883261466398835
142,0.007321999873965979
143,0.0070218429900705814
144,0.004704575520008802
145,0.007762182969599962
146,0.004504784010350704
147,0.006739488802850246
148,0.00659345043823123
149,0.006423803977668285
150,0.01332927867770195
151,0.00485655153170228
152,0.005423828959465027
153,0.009422630071640015
154,0.0032553987111896276
155,0.004751221742480993
156,0.0042083715088665485
157,0.004659092519432306
158,0.006084055174142122
159,0.004105241037905216
160,0.004502320662140846
161,0.0043195076286792755
162,0.0053713563829660416
163,0.0031910829711705446
164,0.003766662674024701
165,0.0028724076692014933
166,0.0040091248229146
167,0.005777046084403992
168,0.003148547140881419
169,0.0025665387511253357
170,0.00341916736215353
171,0.0038885383401066065
172,0.003725252812728286
173,0.003258437616750598
174,0.0067835538648068905
175,0.004315921571105719
176,0.003556250361725688
177,0.0021050521172583103
178,0.0038811552803963423
179,0.005797067657113075
180,0.002788982819765806
181,0.0029012311715632677
182,0.004347353707998991
183,0.002124433172866702
184,0.0026939380913972855
185,0.004025764763355255
186,0.0021861118730157614
187,0.0028949854895472527
188,0.003656108630821109
189,0.004915099125355482
190,0.0025537756737321615
191,0.0032465653494000435
192,0.0033718422055244446
193,0.0017353117000311613
194,0.003050877247005701
195,0.0022021376062184572
196,0.0038167114835232496
197,0.0024558601435273886
198,0.002401202218607068
199,0.0015792041085660458
