,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.47058823529411764,0.47619047619047616,0.411764705882353,0.4827586206896552,0.5263157894736842,0.7045454545454546,0.6493506493506495,0.5816993464052288,0.5316448473466272,0.5843625468623114
precision,0.5,0.5,0.3888888888888889,0.5,0.45454545454545453,0.8157894736842105,0.5681818181818182,0.5816993464052288,0.5324865193286247,0.6039088859006299
recall,0.4444444444444444,0.45454545454545453,0.4375,0.4666666666666667,0.625,0.62,0.7575757575757576,0.5816993464052288,0.5436760461760463,0.5816993464052288
support,9.0,22.0,16.0,15.0,8.0,50.0,33.0,0.5816993464052288,153.0,153.0
