,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.7142857142857143,0.41509433962264153,0.2580645161290323,0.5925925925925926,0.36363636363636365,0.8846153846153846,0.8181818181818182,0.673202614379085,0.5780672470090781,0.6713622757325691
precision,1.0,0.3548387096774194,0.26666666666666666,0.6666666666666666,0.6666666666666666,0.8518518518518519,0.8181818181818182,0.673202614379085,0.6606960542444413,0.6928042104934368
recall,0.5555555555555556,0.5,0.25,0.5333333333333333,0.25,0.92,0.8181818181818182,0.673202614379085,0.5467243867243867,0.673202614379085
support,9.0,22.0,16.0,15.0,8.0,50.0,33.0,0.673202614379085,153.0,153.0
