,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.75,0.5714285714285714,0.38461538461538464,0.5161290322580646,0.7058823529411765,0.7272727272727272,0.676470588235294,0.6405228758169934,0.6188283795358884,0.6375910771769683
precision,0.8571428571428571,0.5185185185185185,0.5,0.5,0.6666666666666666,0.7346938775510204,0.6571428571428571,0.6405228758169934,0.6334521110031314,0.6429766968515801
recall,0.6666666666666666,0.6363636363636364,0.3125,0.5333333333333333,0.75,0.72,0.696969696969697,0.6405228758169934,0.6165476190476191,0.6405228758169934
support,9.0,22.0,16.0,15.0,8.0,50.0,33.0,0.6405228758169934,153.0,153.0
