,loss
0,1.8920910358428955
1,1.7934420108795166
2,1.6436121463775635
3,1.5783971548080444
4,1.4724760055541992
5,1.4188499450683594
6,1.4658750295639038
7,1.3151991367340088
8,1.2235766649246216
9,1.140377402305603
10,1.1153022050857544
11,0.9991471171379089
12,1.0133792161941528
13,0.9658690094947815
14,1.0543562173843384
15,0.9863765835762024
16,0.9363264441490173
17,0.8423507809638977
18,0.9331631660461426
19,0.8854457139968872
20,0.8078744411468506
21,0.804964542388916
22,0.6329247355461121
23,0.693060040473938
24,0.7264829874038696
25,0.6928794980049133
26,0.7033628821372986
27,0.6289830803871155
28,0.7730603814125061
29,0.5543285012245178
30,0.527341365814209
31,0.6216726899147034
32,0.638276219367981
33,0.4862605631351471
34,0.536676287651062
35,0.45696842670440674
36,0.45227497816085815
37,0.36683034896850586
38,0.4196966886520386
39,0.38585004210472107
40,0.4326252341270447
41,0.33294931054115295
42,0.3849804997444153
43,0.36076709628105164
44,0.34288519620895386
45,0.3225901424884796
46,0.3782314658164978
47,0.4053237736225128
48,0.2961668372154236
49,0.37275800108909607
50,0.3612663447856903
51,0.37382641434669495
52,0.27585479617118835
53,0.30802109837532043
54,0.3512800931930542
55,0.2726740539073944
56,0.2315758317708969
57,0.2930608093738556
58,0.3019910156726837
59,0.2177775502204895
60,0.27686330676078796
61,0.21100333333015442
62,0.2443838268518448
63,0.1769723892211914
64,0.20759893953800201
65,0.19718144834041595
66,0.2089940458536148
67,0.23215487599372864
68,0.22841808199882507
69,0.19260165095329285
70,0.1254039704799652
71,0.16164229810237885
72,0.16757744550704956
73,0.13715104758739471
74,0.14107586443424225
75,0.16396799683570862
76,0.1335206925868988
77,0.157307967543602
78,0.10527781397104263
79,0.16703836619853973
80,0.15610097348690033
81,0.1860584318637848
82,0.12353862822055817
83,0.08803831040859222
84,0.1219484806060791
85,0.1285635381937027
86,0.15636096894741058
87,0.10367195308208466
88,0.12763921916484833
89,0.09770679473876953
90,0.13683700561523438
91,0.10908489674329758
92,0.11625225841999054
93,0.07884365320205688
94,0.12856554985046387
95,0.09955354034900665
96,0.08609653264284134
97,0.08021906763315201
98,0.08450683951377869
99,0.08716851472854614
100,0.11003589630126953
101,0.06032048538327217
102,0.09511115401983261
103,0.06001724675297737
104,0.0727490782737732
105,0.06461867690086365
106,0.0665125623345375
107,0.05396796017885208
108,0.06626144796609879
109,0.06386355310678482
110,0.06306824088096619
111,0.05756145715713501
112,0.04659375175833702
113,0.05650603771209717
114,0.04712561517953873
115,0.044947054237127304
116,0.04163248464465141
117,0.11947990953922272
118,0.039338596165180206
119,0.04813360422849655
120,0.05239007622003555
121,0.09758873283863068
122,0.11310749500989914
123,0.042807888239622116
124,0.07725878804922104
125,0.02957974188029766
126,0.05281677097082138
127,0.03443064168095589
128,0.049205709248781204
129,0.05897422507405281
130,0.05053003877401352
131,0.05303502082824707
132,0.0431402288377285
133,0.0317973755300045
134,0.03567666560411453
135,0.04245036095380783
136,0.03651430830359459
137,0.034650664776563644
138,0.02365298941731453
139,0.03739162161946297
140,0.033178627490997314
141,0.028643673285841942
142,0.036706432700157166
143,0.0608614906668663
144,0.03254958987236023
145,0.03392619267106056
146,0.033764198422431946
147,0.05058910697698593
148,0.03226025402545929
149,0.027163606137037277
150,0.03314993530511856
151,0.02406899444758892
152,0.02542051114141941
153,0.02656741254031658
154,0.020388558506965637
155,0.030486149713397026
156,0.018554959446191788
157,0.024304809048771858
158,0.025276530534029007
159,0.024811705574393272
160,0.02108956128358841
161,0.02177937887609005
162,0.025355277583003044
163,0.027749300003051758
164,0.012547262944281101
165,0.019544702023267746
166,0.02069537527859211
167,0.021460022777318954
168,0.0176190547645092
169,0.015391296707093716
170,0.01554862130433321
171,0.019737200811505318
172,0.028965391218662262
173,0.02073649875819683
174,0.018054425716400146
175,0.018394459038972855
176,0.013696516864001751
177,0.01715104468166828
178,0.012304130010306835
179,0.01533244177699089
180,0.01641443744301796
181,0.014172613620758057
182,0.014369981363415718
183,0.013193805702030659
184,0.0266144797205925
185,0.018470818176865578
186,0.012952147983014584
187,0.018313447013497353
188,0.01844637468457222
189,0.01511457934975624
190,0.011032478883862495
191,0.013292230665683746
192,0.011032752692699432
193,0.011030728928744793
194,0.01582580991089344
195,0.008426234126091003
196,0.009934012778103352
197,0.00993269681930542
198,0.01843874156475067
199,0.007313674781471491
