,accuracy,f1_weighted,f1_macro
0,0.13398692810457516,0.07593851827443775,0.08389542438908883
1,0.21568627450980393,0.14384010881902828,0.08296512578666118
2,0.34967320261437906,0.26294302652625684,0.18973410432168603
3,0.2973856209150327,0.3042440791863951,0.28349978477803145
4,0.38235294117647056,0.3416120262623993,0.2940403170521418
5,0.42810457516339867,0.4286231440129247,0.3629041022904472
6,0.4934640522875817,0.47258999367685744,0.41303569120872335
7,0.4738562091503268,0.473153651842544,0.41226450501594014
8,0.4869281045751634,0.4688890195539492,0.40107383198041285
9,0.46405228758169936,0.4591171445738478,0.375925642210643
10,0.46405228758169936,0.47064944424066674,0.4166930254666958
11,0.43137254901960786,0.44282520638859163,0.3761881851375497
12,0.42483660130718953,0.4383728853213553,0.35698216351279716
13,0.43790849673202614,0.43952133267225413,0.4008502764398373
14,0.4738562091503268,0.47694300137491913,0.43157764305019236
15,0.4673202614379085,0.47603124139943764,0.4203980792517515
16,0.0784313725490196,0.05397741182600599,0.06809029050208083
17,0.2973856209150327,0.2371774318967747,0.17067980939002345
18,0.3954248366013072,0.32017114956805187,0.20801179515968515
19,0.31699346405228757,0.28327851089416783,0.2508425155523324
