,accuracy,f1_weighted,f1_macro
0,0.43137254901960786,0.3743261265530926,0.3186254093512158
1,0.48366013071895425,0.4444938250477894,0.3603298776094263
2,0.5032679738562091,0.47446419341844176,0.4101448387162673
3,0.5294117647058824,0.5284119220977138,0.46743038300591555
4,0.5424836601307189,0.5498307211661606,0.47145649652043514
5,0.5555555555555556,0.5629797727081292,0.5085362762534097
6,0.5882352941176471,0.5944792731907578,0.538393532015981
7,0.5882352941176471,0.5950780966993449,0.5560374323010862
8,0.6470588235294118,0.6513838756061613,0.628444502738722
9,0.6143790849673203,0.6118015372082556,0.5872073298641488
10,0.6339869281045751,0.6314237108095034,0.6075143037841052
11,0.6470588235294118,0.648373641264752,0.6271608739948664
12,0.673202614379085,0.6719746002517019,0.6567915931154591
13,0.6405228758169934,0.6377020224663631,0.629505218236363
14,0.6274509803921569,0.6256904098218232,0.6169004128207165
15,0.6535947712418301,0.6530005313841722,0.6264862436429454
16,0.6797385620915033,0.6746350584120888,0.657508133043106
17,0.673202614379085,0.6688403158166379,0.6625701709853182
18,0.6993464052287581,0.6998430724728303,0.6819255394465479
19,0.7058823529411765,0.7041742695884677,0.6876245112724924
