,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.35294117647058826,0.3870967741935484,0.4666666666666667,0.4,0.35294117647058826,0.6739130434782609,0.6216216216216217,0.5359477124183006,0.4650257798430391,0.5372023620022961
precision,0.375,0.6666666666666666,0.5,0.3,0.3333333333333333,0.7380952380952381,0.5609756097560976,0.5359477124183006,0.49629583540733363,0.5792502637911534
recall,0.3333333333333333,0.2727272727272727,0.4375,0.6,0.375,0.62,0.696969696969697,0.5359477124183006,0.47650432900432904,0.5359477124183006
support,9.0,22.0,16.0,15.0,8.0,50.0,33.0,0.5359477124183006,153.0,153.0
