,accuracy,f1_weighted,f1_macro
0,0.4444444444444444,0.3440887268023103,0.2575944370753976
1,0.5359477124183006,0.5064502793260963,0.3852985638699925
2,0.5620915032679739,0.5546686147811919,0.5019120908001324
3,0.6470588235294118,0.6437770639121128,0.578560949534271
4,0.6797385620915033,0.6755008082477387,0.6256705762713773
5,0.6862745098039216,0.6769883816472526,0.5985808741421257
6,0.6274509803921569,0.6103620707542277,0.5182601525458669
7,0.6078431372549019,0.6047297440247441,0.5070878824136172
8,0.6405228758169934,0.6234201006391874,0.5104384678205792
9,0.6209150326797386,0.6216296903573347,0.5396616547430476
10,0.6013071895424836,0.5974327583394216,0.5119017655642725
11,0.5882352941176471,0.589758265835757,0.5162823907830114
12,0.5751633986928104,0.5748059080262928,0.4787198135782731
13,0.6274509803921569,0.6267818931715424,0.5361863382524342
14,0.6013071895424836,0.5929687309260143,0.49045255641011726
15,0.6535947712418301,0.6475752217058892,0.5687453400244921
16,0.6209150326797386,0.6168454516581491,0.5151395577994043
17,0.6209150326797386,0.6231495966934973,0.5367900193655945
18,0.6274509803921569,0.6230852296113575,0.5159011004917198
19,0.6535947712418301,0.6464529028341304,0.5283311966921334
