,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.631578947368421,0.3428571428571428,0.5454545454545455,0.5789473684210527,0.5,0.7865168539325842,0.6666666666666667,0.6274509803921569,0.5788602178143447,0.6272182589502657
precision,0.6,0.46153846153846156,0.5294117647058824,0.4782608695652174,0.4166666666666667,0.8974358974358975,0.6153846153846154,0.6274509803921569,0.5712426107566773,0.6517069800355493
recall,0.6666666666666666,0.2727272727272727,0.5625,0.7333333333333333,0.625,0.7,0.7272727272727273,0.6274509803921569,0.6125,0.6274509803921569
support,9.0,22.0,16.0,15.0,8.0,50.0,33.0,0.6274509803921569,153.0,153.0
