,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,1.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.2857142857142857,0.1904761904761905,0.1904761904761905
precision,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2857142857142857,0.17142857142857143,0.17142857142857143
recall,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857
support,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,7.0,7.0
