,accuracy,f1_weighted,f1_macro
0,0.6895424836601307,0.6773273917591991,0.5726956692784394
1,0.7450980392156863,0.7410962966284151,0.6187963709005148
2,0.7418300653594772,0.734464080133187,0.6169576430283856
3,0.7777777777777778,0.775096410763961,0.6636960778833225
4,0.761437908496732,0.7578613532069991,0.6560790331218349
5,0.7418300653594772,0.737218137946685,0.6279128085509074
6,0.7777777777777778,0.7751061437966035,0.6782576938262211
7,0.7581699346405228,0.7510337753421075,0.6331131547891108
8,0.7581699346405228,0.7528586678075899,0.6405760239946809
9,0.7483660130718954,0.7412959341541119,0.6140035944262688
10,0.738562091503268,0.732637400385528,0.6116853827347685
11,0.7581699346405228,0.7524452133794696,0.6238562091503267
12,0.7450980392156863,0.7406712611118174,0.6174953441586702
13,0.7516339869281046,0.7468264683632981,0.6220590355251258
14,0.7516339869281046,0.7477947402270386,0.6181271899246132
15,0.7549019607843137,0.7489578304363202,0.6278231837479815
16,0.7549019607843137,0.7499371341925993,0.6345788365908069
17,0.7549019607843137,0.7507552791771357,0.6344803204071064
18,0.7549019607843137,0.7539265994038907,0.6388371991401502
19,0.7549019607843137,0.7498152046731169,0.6197569999693683
