,accuracy,f1_weighted,f1_macro
0,0.6470588235294118,0.6488448664873044,0.6255991791846354
1,0.6797385620915033,0.6722218543650682,0.6230474271463841
2,0.6993464052287581,0.7007782237818142,0.6745820882160063
3,0.6993464052287581,0.7012919683618364,0.6606727328082423
4,0.7254901960784313,0.7256468453746876,0.6715976874909465
5,0.7254901960784313,0.7243323786830014,0.6716268165521436
6,0.7254901960784313,0.7223744198534114,0.676639007251252
7,0.738562091503268,0.7346182236083053,0.6780100293810337
8,0.7320261437908496,0.7325046355435822,0.6636575327785185
9,0.7450980392156863,0.7441524561655198,0.6881824064926062
10,0.7254901960784313,0.7232919079277551,0.6591340442898951
11,0.7450980392156863,0.7418653545406414,0.6794041429600917
12,0.7516339869281046,0.7510829658962918,0.6868652132437447
13,0.7450980392156863,0.741755927333031,0.6670114835836938
14,0.7581699346405228,0.7565351662743848,0.7019360589764361
15,0.738562091503268,0.732765355659825,0.6466284760652012
16,0.7450980392156863,0.7416872440807711,0.6598940012410663
17,0.7516339869281046,0.7482973298465314,0.6685702037051077
18,0.7189542483660131,0.71557619193144,0.658573626808921
19,0.7712418300653595,0.7681669525527657,0.7158344106873518
