,accuracy,f1_weighted,f1_macro
0,0.3333333333333333,0.31687166559561564,0.30840584280426314
1,0.38235294117647056,0.3938727464369865,0.3688947849824825
2,0.37254901960784315,0.37867892525632835,0.35646262574324517
3,0.3790849673202614,0.39132690407503,0.36950308594219405
4,0.42483660130718953,0.4498032810853689,0.3683230893205401
5,0.40522875816993464,0.4228776223251599,0.3610948815616472
6,0.41830065359477125,0.4382038914169196,0.37459054385684204
7,0.43137254901960786,0.4465133447561725,0.3904910175763147
8,0.41830065359477125,0.4368064646832128,0.3691596379214702
9,0.39869281045751637,0.41433781192462,0.36500219304644677
10,0.43790849673202614,0.4566823504115402,0.3978344506646394
11,0.43137254901960786,0.44552855593180996,0.3866259993063726
12,0.4084967320261438,0.4305145640118239,0.36648358893479316
13,0.4215686274509804,0.4366270341101419,0.380888427767814
14,0.40522875816993464,0.4227036081447069,0.3717671745228203
15,0.42483660130718953,0.4446906543924075,0.38932634183401554
16,0.42810457516339867,0.44466738488300267,0.3948881141915866
17,0.41830065359477125,0.4415366719107779,0.35664748318166534
18,0.4215686274509804,0.44021189444186515,0.3882093218752067
19,0.46405228758169936,0.48117458760980264,0.41405443482519055
