,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.5185185185185185,0.574468085106383,0.4590163934426229,0.606060606060606,0.4444444444444444,0.9411764705882353,0.9323308270676692,0.7581699346405228,0.6394307636040685,0.7524276621124089
precision,0.7777777777777778,0.54,0.4827586206896552,0.5555555555555556,0.5454545454545454,0.9230769230769231,0.9253731343283582,0.7581699346405228,0.678570936697545,0.7581193935600403
recall,0.3888888888888889,0.6136363636363636,0.4375,0.6666666666666666,0.375,0.96,0.9393939393939394,0.7581699346405228,0.6258694083694084,0.7581699346405228
support,18.0,44.0,32.0,30.0,16.0,100.0,66.0,0.7581699346405228,306.0,306.0
