,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.5263157894736842,0.4878048780487805,0.5499999999999999,0.4666666666666667,0.3076923076923077,0.8602150537634408,0.8285714285714285,0.6797385620915033,0.5753237320309011,0.6802856059797645
precision,0.5,0.5263157894736842,0.4583333333333333,0.4666666666666667,0.4,0.9302325581395349,0.7837837837837838,0.6797385620915033,0.5807617330567146,0.6927370815267712
recall,0.5555555555555556,0.45454545454545453,0.6875,0.4666666666666667,0.25,0.8,0.8787878787878788,0.6797385620915033,0.5847222222222223,0.6797385620915033
support,9.0,22.0,16.0,15.0,8.0,50.0,33.0,0.6797385620915033,153.0,153.0
