,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.5333333333333333,0.23076923076923075,0.22580645161290325,0.2777777777777778,0.05555555555555556,0.5714285714285714,0.33333333333333326,0.3333333333333333,0.31828632197295786,0.3769435685311713
precision,0.6666666666666666,0.75,0.15217391304347827,0.23809523809523808,0.03571428571428571,0.8148148148148148,0.42857142857142855,0.3333333333333333,0.44086233527227314,0.5468988454211529
recall,0.4444444444444444,0.13636363636363635,0.4375,0.3333333333333333,0.125,0.44,0.2727272727272727,0.3333333333333333,0.31276695526695525,0.3333333333333333
support,9.0,22.0,16.0,15.0,8.0,50.0,33.0,0.3333333333333333,153.0,153.0
