,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.04081632653061224,0.04081632653061224
precision,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.14285714285714285,0.023809523809523808,0.023809523809523808
recall,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285
support,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,7.0,7.0
