,loss
0,1.9550971984863281
1,1.9396554231643677
2,1.9267027378082275
3,1.914170265197754
4,1.8983267545700073
5,1.8857945203781128
6,1.876978874206543
7,1.856148362159729
8,1.84384286403656
9,1.8244667053222656
10,1.814176082611084
11,1.7960058450698853
12,1.7891595363616943
13,1.7783002853393555
14,1.7761555910110474
15,1.756146788597107
16,1.741249442100525
17,1.7069216966629028
18,1.7016795873641968
19,1.6728945970535278
20,1.6724528074264526
21,1.6406571865081787
22,1.648439884185791
23,1.6297235488891602
24,1.6152777671813965
25,1.5809890031814575
26,1.5888519287109375
27,1.5727934837341309
28,1.524083137512207
29,1.5632082223892212
30,1.5001723766326904
31,1.4891036748886108
32,1.5032837390899658
33,1.4452471733093262
34,1.4254766702651978
35,1.4226423501968384
36,1.4327665567398071
37,1.3920263051986694
38,1.38076913356781
39,1.4053223133087158
40,1.3073142766952515
41,1.3231745958328247
42,1.3466657400131226
43,1.287966012954712
44,1.2972643375396729
45,1.272667646408081
46,1.2798370122909546
47,1.2659176588058472
48,1.2248950004577637
49,1.2191846370697021
50,1.1867249011993408
51,1.1877628564834595
52,1.1690119504928589
53,1.141743779182434
54,1.1385400295257568
55,1.1252270936965942
56,1.1283198595046997
57,1.1317405700683594
58,1.0772448778152466
59,1.0817331075668335
60,1.0487414598464966
61,1.0840530395507812
62,1.017769694328308
63,1.0577627420425415
64,1.06899893283844
65,0.9735593795776367
66,1.0579822063446045
67,1.0294041633605957
68,1.0046374797821045
69,0.8935141563415527
70,0.9624670147895813
71,0.9131513237953186
72,0.9347461462020874
73,0.8888417482376099
74,0.8917073607444763
75,0.8544507026672363
76,0.876575767993927
77,0.7998847961425781
78,0.8321403861045837
79,0.8434410095214844
80,0.8200057148933411
81,0.8288573622703552
82,0.788411557674408
83,0.7868916392326355
84,0.7039915323257446
85,0.753483235836029
86,0.7227349877357483
87,0.7485275864601135
88,0.7252973318099976
89,0.7184776067733765
90,0.6996524930000305
91,0.6561449766159058
92,0.6353853344917297
93,0.6510202288627625
94,0.6637572646141052
95,0.6642968654632568
96,0.6647465825080872
97,0.6399867534637451
98,0.6266731023788452
99,0.6405579447746277
100,0.583795428276062
101,0.6341444253921509
102,0.5991116166114807
103,0.5940566658973694
104,0.550059974193573
105,0.5245474576950073
106,0.5351176261901855
107,0.5023245811462402
108,0.5445798635482788
109,0.5048003792762756
110,0.5380772948265076
111,0.5070974826812744
112,0.5143265724182129
113,0.4797462224960327
114,0.45337873697280884
115,0.44538235664367676
116,0.47777867317199707
117,0.47815367579460144
118,0.4714723229408264
119,0.44748586416244507
120,0.43949761986732483
121,0.4284611940383911
122,0.4254125654697418
123,0.40657880902290344
124,0.44392043352127075
125,0.38276201486587524
126,0.41639596223831177
127,0.3803809881210327
128,0.36548689007759094
129,0.3610658347606659
130,0.34952595829963684
131,0.3157191276550293
132,0.3484348952770233
133,0.34037336707115173
134,0.3551640510559082
135,0.3313281834125519
136,0.32792454957962036
137,0.30846646428108215
138,0.3427092134952545
139,0.31015506386756897
140,0.3008718490600586
141,0.3302391767501831
142,0.29877176880836487
143,0.28248584270477295
144,0.26609495282173157
145,0.2733705937862396
146,0.2666764259338379
147,0.27451422810554504
148,0.25703001022338867
149,0.2933017909526825
150,0.25214600563049316
151,0.23940646648406982
152,0.24606820940971375
153,0.24113638699054718
154,0.25572469830513
155,0.23721657693386078
156,0.25599420070648193
157,0.2226870357990265
158,0.222564235329628
159,0.22413712739944458
160,0.21131537854671478
161,0.21427655220031738
162,0.20615307986736298
163,0.19731919467449188
164,0.17909860610961914
165,0.19610373675823212
166,0.188303604722023
167,0.19504423439502716
168,0.18752321600914001
169,0.19440412521362305
170,0.18773071467876434
171,0.17800535261631012
172,0.18537910282611847
173,0.19777992367744446
174,0.17149636149406433
175,0.16127629578113556
176,0.15731461346149445
177,0.17109574377536774
178,0.17795288562774658
179,0.15392360091209412
180,0.15196853876113892
181,0.16348394751548767
182,0.1486327350139618
183,0.14265978336334229
184,0.14480680227279663
185,0.14316681027412415
186,0.13946008682250977
187,0.14961302280426025
188,0.14037518203258514
189,0.13470283150672913
190,0.13694438338279724
191,0.13142381608486176
192,0.14586634933948517
193,0.12260346859693527
194,0.13419991731643677
195,0.13208843767642975
196,0.12117277830839157
197,0.1159856840968132
198,0.13665005564689636
199,0.11514744907617569
