,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.4000000000000001,0.6181818181818182,0.7058823529411765,0.5833333333333334,0.25,0.5208333333333334,0.3684210526315789,0.5034965034965035,0.4923788414887486,0.5106724954846261
precision,0.4,0.53125,0.75,0.5833333333333334,0.25,0.7142857142857143,0.2978723404255319,0.5034965034965035,0.5038201982920828,0.5676816534529301
recall,0.4,0.7391304347826086,0.6666666666666666,0.5833333333333334,0.25,0.4098360655737705,0.4827586206896552,0.5034965034965035,0.5045321601494336,0.5034965034965035
support,5.0,23.0,9.0,12.0,4.0,61.0,29.0,0.5034965034965035,143.0,143.0
