,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.7368421052631577,0.6818181818181818,0.6470588235294118,0.6428571428571429,0.4615384615384615,0.88,0.823529411764706,0.7647058823529411,0.6962348752530089,0.7614127813545042
precision,0.7,0.6818181818181818,0.6111111111111112,0.6923076923076923,0.6,0.88,0.8,0.7647058823529411,0.7093195693195693,0.7624993017149879
recall,0.7777777777777778,0.6818181818181818,0.6875,0.6,0.375,0.88,0.8484848484848485,0.7647058823529411,0.6929401154401155,0.7647058823529411
support,9.0,22.0,16.0,15.0,8.0,50.0,33.0,0.7647058823529411,153.0,153.0
