,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.23529411764705882,0.43243243243243246,0.15384615384615383,0.3243243243243243,0.375,0.5416666666666667,0.37500000000000006,0.39215686274509803,0.34822338498809086,0.4014110930200896
precision,0.25,0.5333333333333333,0.13043478260869565,0.2727272727272727,0.375,0.5652173913043478,0.3870967741935484,0.39215686274509803,0.35911565059531403,0.4195834121541572
recall,0.2222222222222222,0.36363636363636365,0.1875,0.4,0.375,0.52,0.36363636363636365,0.39215686274509803,0.34742784992785,0.39215686274509803
support,9.0,22.0,16.0,15.0,8.0,50.0,33.0,0.39215686274509803,153.0,153.0
