,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.23076923076923078,0.0,0.07142857142857144,0.32183908045977017,0.11111111111111112,0.0,0.3050847457627119,0.1830065359477124,0.14860467707591365,0.12420948971068729
precision,0.17647058823529413,0.0,0.08333333333333333,0.19444444444444445,0.1,0.0,0.34615384615384615,0.1830065359477124,0.12862888745241688,0.11804779226924556
recall,0.3333333333333333,0.0,0.0625,0.9333333333333333,0.125,0.0,0.2727272727272727,0.1830065359477124,0.2466991341991342,0.1830065359477124
support,9.0,22.0,16.0,15.0,8.0,50.0,33.0,0.1830065359477124,153.0,153.0
