,accuracy,f1_weighted,f1_macro
0,0.4117647058823529,0.42944573636053657,0.3537761510343715
1,0.4084967320261438,0.3859820024411222,0.3410294179421763
2,0.4542483660130719,0.4623796336341677,0.38717357548608333
3,0.5065359477124183,0.516711835312095,0.4469202778650984
4,0.477124183006536,0.48036667052103016,0.4231935800324858
5,0.5,0.5035295345810995,0.43882329978298884
6,0.545751633986928,0.5415064082060292,0.47887351488792057
7,0.5326797385620915,0.5316100036897589,0.45046575339410727
8,0.5228758169934641,0.5248111150562745,0.4522518027446063
9,0.5163398692810458,0.5201789811970369,0.46116795486258916
10,0.5163398692810458,0.5204863421093248,0.4601837971500453
11,0.5228758169934641,0.5273579814906664,0.44513995435587955
12,0.5359477124183006,0.5385647139382765,0.47211262410640187
13,0.5228758169934641,0.5285344622980122,0.4637758123057048
14,0.5261437908496732,0.5312910808068846,0.45097646204701636
15,0.5424836601307189,0.5439569187217582,0.47527369202316455
16,0.5326797385620915,0.5355586927290464,0.45778884811215503
17,0.5490196078431373,0.5511126995214913,0.4813940599714064
18,0.5424836601307189,0.5426327791215855,0.45162793894664693
19,0.5490196078431373,0.5510623709850427,0.476357746660549
