,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.6451612903225806,0.5294117647058822,0.3272727272727273,0.42857142857142855,0.5142857142857142,0.9154228855721394,0.8787878787878788,0.7091503267973857,0.6055590985026216,0.7059076829690221
precision,0.7692307692307693,0.46551724137931033,0.391304347826087,0.46153846153846156,0.47368421052631576,0.9108910891089109,0.8787878787878788,0.7091503267973857,0.621564856913962,0.7103426853684454
recall,0.5555555555555556,0.6136363636363636,0.28125,0.4,0.5625,0.92,0.8787878787878788,0.7091503267973857,0.6016756854256854,0.7091503267973857
support,18.0,44.0,32.0,30.0,16.0,100.0,66.0,0.7091503267973857,306.0,306.0
