,accuracy,f1_weighted,f1_macro
0,0.7450980392156863,0.7441827844421139,0.655186991707729
1,0.7254901960784313,0.724059640623108,0.6169733774996933
2,0.7450980392156863,0.7449339131152877,0.6217059441723035
3,0.7450980392156863,0.7432463150111257,0.6449459186745462
4,0.7450980392156863,0.7479824919082168,0.6517696385086832
5,0.738562091503268,0.7363042579299274,0.628290371386913
6,0.7320261437908496,0.7310181017939068,0.6227079892285221
7,0.7450980392156863,0.7452627159089219,0.6408445242561221
8,0.7450980392156863,0.7398346776757936,0.6359973088249966
9,0.738562091503268,0.7336441570151176,0.6127093044399213
10,0.738562091503268,0.7352655531296421,0.623375819982798
11,0.7450980392156863,0.7463036811234155,0.6463828206915764
12,0.7189542483660131,0.7253045966665292,0.6091444735195284
13,0.738562091503268,0.7370199251285103,0.6205212129524978
14,0.7516339869281046,0.7539205965408425,0.6480881337322932
15,0.738562091503268,0.7352623649642984,0.6122312439511124
16,0.7320261437908496,0.7327365435658058,0.6053893744542658
17,0.7516339869281046,0.7481612842267638,0.6386606776623249
18,0.7189542483660131,0.7194582045105237,0.590801392900233
19,0.7320261437908496,0.7320706550187323,0.6106895364551147
