,loss
0,1.9314664602279663
1,1.8639962673187256
2,1.8059474229812622
3,1.7374749183654785
4,1.712353229522705
5,1.607981562614441
6,1.5620925426483154
7,1.5169683694839478
8,1.4875497817993164
9,1.3879975080490112
10,1.3948564529418945
11,1.319717526435852
12,1.2705819606781006
13,1.333080530166626
14,1.2511173486709595
15,1.2060052156448364
16,1.215583324432373
17,1.1793915033340454
18,1.1384779214859009
19,1.2247339487075806
20,1.0963342189788818
21,1.0356793403625488
22,1.0772238969802856
23,1.0922656059265137
24,1.0354419946670532
25,1.017374873161316
26,0.8925517201423645
27,1.070188283920288
28,1.010532021522522
29,1.0178349018096924
30,1.004483938217163
31,0.9289335012435913
32,0.9319514632225037
33,0.9423766732215881
34,0.9370811581611633
35,0.8984888792037964
36,0.8039432168006897
37,0.7788848876953125
38,0.9286302328109741
39,0.8923311233520508
40,0.8804088234901428
41,0.7857269644737244
42,0.8717619180679321
43,0.825275719165802
44,0.842467188835144
45,0.659759521484375
46,0.6866536736488342
47,0.7425532341003418
48,0.8849735856056213
49,0.760673463344574
50,0.7169075608253479
51,0.6940680146217346
52,0.8021848797798157
53,0.7344363927841187
54,0.6353445649147034
55,0.7080332636833191
56,0.7038507461547852
57,0.6632272005081177
58,0.6274355053901672
59,0.697572648525238
60,0.7067123055458069
61,0.6921099424362183
62,0.5600743293762207
63,0.6417779326438904
64,0.662168025970459
65,0.648321807384491
66,0.624023973941803
67,0.5574930906295776
68,0.5511200428009033
69,0.5355533957481384
70,0.6474053263664246
71,0.5425477027893066
72,0.5133875012397766
73,0.6035932302474976
74,0.4597727656364441
75,0.4768885672092438
76,0.5088508129119873
77,0.5640779137611389
78,0.45769721269607544
79,0.5110924243927002
80,0.47052642703056335
81,0.520477831363678
82,0.431102454662323
83,0.45367899537086487
84,0.5127196311950684
85,0.516319990158081
86,0.46882686018943787
87,0.4714626669883728
88,0.3998951315879822
89,0.4161771237850189
90,0.38420411944389343
91,0.37436625361442566
92,0.4092361330986023
93,0.47088703513145447
94,0.40318563580513
95,0.37350550293922424
96,0.3737044632434845
97,0.3807487487792969
98,0.39953237771987915
99,0.3838745057582855
100,0.44468235969543457
101,0.348402202129364
102,0.32693928480148315
103,0.4093707501888275
104,0.319644033908844
105,0.4219051003456116
106,0.29457634687423706
107,0.3667181134223938
108,0.2944948971271515
109,0.3243025243282318
110,0.3167089521884918
111,0.2795313000679016
112,0.3285268545150757
113,0.34982240200042725
114,0.2979595363140106
115,0.280528724193573
116,0.3177199363708496
117,0.3157028257846832
118,0.3062216639518738
119,0.26287147402763367
120,0.2738169729709625
121,0.27334192395210266
122,0.2569040060043335
123,0.2622750699520111
124,0.27532288432121277
125,0.27028703689575195
126,0.22949016094207764
127,0.2579366862773895
128,0.23437172174453735
129,0.2601645290851593
130,0.25429874658584595
131,0.20210754871368408
132,0.26222217082977295
133,0.2522718608379364
134,0.21919290721416473
135,0.2350403219461441
136,0.19845516979694366
137,0.24067483842372894
138,0.16655580699443817
139,0.20762060582637787
140,0.18429847061634064
141,0.18646582961082458
142,0.16954810917377472
143,0.19539199769496918
144,0.19529201090335846
145,0.1735272854566574
146,0.17835049331188202
147,0.17477156221866608
148,0.1777976006269455
149,0.1747787892818451
150,0.1778619885444641
151,0.14478065073490143
152,0.16397999227046967
153,0.15108105540275574
154,0.1995777189731598
155,0.17529435455799103
156,0.16462326049804688
157,0.14696095883846283
158,0.17233030498027802
159,0.1499302238225937
160,0.17259639501571655
161,0.16713090240955353
162,0.1731673628091812
163,0.14459200203418732
164,0.15610086917877197
165,0.14677567780017853
166,0.13551095128059387
167,0.1275739073753357
168,0.15114054083824158
169,0.10946247726678848
170,0.12732568383216858
171,0.12490300834178925
172,0.1411302536725998
173,0.13385334610939026
174,0.11678988486528397
175,0.12019175291061401
176,0.10886185616254807
177,0.09774980694055557
178,0.13096372783184052
179,0.105843186378479
180,0.09824179857969284
181,0.10512720793485641
182,0.1174868568778038
183,0.10573005676269531
184,0.1006879135966301
185,0.11222116649150848
186,0.11279896646738052
187,0.10082051903009415
188,0.09988540410995483
189,0.09948793798685074
190,0.0900576114654541
191,0.10526028275489807
192,0.09909046441316605
193,0.08528745174407959
194,0.10305877774953842
195,0.08919238299131393
196,0.09063497185707092
197,0.09403066337108612
198,0.08975152671337128
199,0.07385925948619843
