,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.5,0.6190476190476191,0.6000000000000001,0.5333333333333333,0.39999999999999997,0.7692307692307692,0.7246376811594203,0.6666666666666666,0.5923213432530202,0.6620498663976926
precision,0.5714285714285714,0.65,0.6428571428571429,0.5333333333333333,0.42857142857142855,0.7407407407407407,0.6944444444444444,0.6666666666666666,0.6087679516250945,0.6608552062800429
recall,0.4444444444444444,0.5909090909090909,0.5625,0.5333333333333333,0.375,0.8,0.7575757575757576,0.6666666666666666,0.5805375180375181,0.6666666666666666
support,9.0,22.0,16.0,15.0,8.0,50.0,33.0,0.6666666666666666,153.0,153.0
