,accuracy,f1_weighted,f1_macro
0,0.6013071895424836,0.5802145257154767,0.5057886496938905
1,0.6339869281045751,0.6107326608462595,0.5338566046273417
2,0.673202614379085,0.6692652487148897,0.6159047885671626
3,0.6797385620915033,0.6695429730897569,0.5955184103563924
4,0.6928104575163399,0.6864309713655282,0.6336145604486854
5,0.7189542483660131,0.7166323872206225,0.6335747585747586
6,0.7189542483660131,0.7152397940323637,0.6466552592492442
7,0.7843137254901961,0.783526862731015,0.7651263582356018
8,0.738562091503268,0.7344662880884457,0.6663881405779829
9,0.7516339869281046,0.7496475586004206,0.6883817279938306
10,0.7712418300653595,0.7689170192200085,0.7137965951296621
11,0.7777777777777778,0.7760985811754508,0.725008452182463
12,0.7908496732026143,0.787326581593993,0.7413964302780752
13,0.7450980392156863,0.7426613595642877,0.6954153208016044
14,0.7712418300653595,0.769829230454141,0.7118971318258397
15,0.7581699346405228,0.7541724087252808,0.6726635204350542
16,0.7581699346405228,0.7529427631619098,0.7065999733226623
17,0.7908496732026143,0.7906084656084656,0.7516723356009071
18,0.7712418300653595,0.7691503268590039,0.7266089530285329
19,0.7647058823529411,0.7602350706778261,0.6744636583714765
