,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.631578947368421,0.5641025641025642,0.5714285714285714,0.5,0.4761904761904762,0.7708333333333333,0.676470588235294,0.6470588235294118,0.5986577829512372,0.6497519213554542
precision,0.6,0.6470588235294118,0.5263157894736842,0.5384615384615384,0.38461538461538464,0.8043478260869565,0.6571428571428571,0.6470588235294118,0.5939917456156903,0.6608712319812698
recall,0.6666666666666666,0.5,0.625,0.4666666666666667,0.625,0.74,0.696969696969697,0.6470588235294118,0.6171861471861472,0.6470588235294118
support,9.0,22.0,16.0,15.0,8.0,50.0,33.0,0.6470588235294118,153.0,153.0
