,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.0,0.06818181818181818,0.1702127659574468,0.4210526315789474,0.0,0.37593984962406013,0.5513513513513514,0.3235294117647059,0.22667691667051773,0.3106586980705945
precision,0.0,0.06818181818181818,0.12903225806451613,0.4444444444444444,0.0,0.7575757575757576,0.42857142857142855,0.3235294117647059,0.26111510097685214,0.4068812275643395
recall,0.0,0.06818181818181818,0.25,0.4,0.0,0.25,0.7727272727272727,0.3235294117647059,0.2487012987012987,0.3235294117647059
support,18.0,44.0,32.0,30.0,16.0,100.0,66.0,0.3235294117647059,306.0,306.0
