,accuracy,f1_weighted,f1_macro
0,0.6405228758169934,0.6307741192101927,0.5748408851553625
1,0.6339869281045751,0.6306340957787089,0.6224950013978628
2,0.7189542483660131,0.7162695902733853,0.6589191453707581
3,0.7189542483660131,0.7193244422002592,0.696634582348868
4,0.7320261437908496,0.7285916821331146,0.6755004831302015
5,0.7189542483660131,0.720396108916033,0.6722474913719153
6,0.7516339869281046,0.7508889687647361,0.697087480548082
7,0.7254901960784313,0.723222460135062,0.671823071660426
8,0.7450980392156863,0.7437336568189199,0.6910524585315286
9,0.7516339869281046,0.7499016482031604,0.6950631067192424
10,0.7254901960784313,0.7255131917169777,0.6733819222621104
11,0.7450980392156863,0.7444425290152569,0.6814414265749082
12,0.738562091503268,0.7399604575825378,0.6928001016945329
13,0.738562091503268,0.7368158710791063,0.671941411438984
14,0.7712418300653595,0.7709216173283351,0.7271184969146527
15,0.7843137254901961,0.7826449768779642,0.7198706405639178
16,0.738562091503268,0.737492469972481,0.6743910447910227
17,0.7581699346405228,0.7568897057908213,0.7031915002600341
18,0.738562091503268,0.7382964936280509,0.6655825610537972
19,0.7450980392156863,0.7433255114080791,0.7078831783497098
