,accuracy,f1_weighted,f1_macro
0,0.42483660130718953,0.43235784224956014,0.3886733952832034
1,0.6078431372549019,0.6243736893447084,0.5255644251048007
2,0.6470588235294118,0.6462964015694366,0.5515498631974731
3,0.673202614379085,0.6779706685726619,0.5905521493907612
4,0.6470588235294118,0.6503657767832628,0.5537451461925211
5,0.6209150326797386,0.6268296969780508,0.5316136983763119
6,0.6470588235294118,0.6514036788302525,0.5669931959778685
7,0.6797385620915033,0.6811240929475619,0.6088381623573109
8,0.6797385620915033,0.6808796781819657,0.5835179700143053
9,0.6862745098039216,0.6836680604011335,0.5949930440777124
10,0.6862745098039216,0.6848178374683779,0.5935585385294965
11,0.6601307189542484,0.6629019775972629,0.5653104246057313
12,0.6666666666666666,0.6638953001691251,0.5665833598614088
13,0.6470588235294118,0.650641646407445,0.566000084244224
14,0.6862745098039216,0.6873018897944122,0.5865213559644552
15,0.6274509803921569,0.6329324849272174,0.5550396527703354
16,0.6862745098039216,0.6887426421268495,0.6140448744054504
17,0.673202614379085,0.6672511718316971,0.5664515880370171
18,0.6405228758169934,0.6412187097061046,0.556754130223518
19,0.6797385620915033,0.679406623606061,0.6024890341750345
