,accuracy,f1_weighted,f1_macro
0,0.5032679738562091,0.4246077038453187,0.3255938004974094
1,0.5751633986928104,0.5389400581324809,0.4529747492217226
2,0.6339869281045751,0.6180611375753147,0.5646377502322728
3,0.6797385620915033,0.6704301639404612,0.6402366102500874
4,0.6993464052287581,0.689694756830726,0.6594483521942538
5,0.7254901960784313,0.7220565425233024,0.6788416839730982
6,0.7647058823529411,0.7646303610010833,0.7538048055661187
7,0.7908496732026143,0.7916673535173109,0.777327997514333
8,0.7581699346405228,0.7563398105696557,0.7237730108744279
9,0.803921568627451,0.8036386466233832,0.7752928794789303
10,0.8235294117647058,0.823712757672041,0.7961622074493866
11,0.8496732026143791,0.8487672574178564,0.8256668111698469
12,0.803921568627451,0.8037255217792643,0.7753309907413176
13,0.7973856209150327,0.7977073874415338,0.7660717856345612
14,0.803921568627451,0.8043498426177329,0.7744798050972695
15,0.7973856209150327,0.797910253210195,0.7451551277576737
16,0.803921568627451,0.8052340843338279,0.7633238053249342
17,0.7908496732026143,0.7936925653000357,0.7574261720928087
18,0.7908496732026143,0.7921896508741694,0.7475565893476341
19,0.8104575163398693,0.8106181775833532,0.7758439511278523
