,accuracy,f1_weighted,f1_macro
0,0.49673202614379086,0.44299777026075365,0.3902036487962186
1,0.5751633986928104,0.5611081719276854,0.5085256680447885
2,0.5751633986928104,0.5631345637005237,0.5006471862600402
3,0.5947712418300654,0.5948342324098572,0.5249129139296399
4,0.5947712418300654,0.5947875808485774,0.5750366638897566
5,0.5947712418300654,0.5946874790214699,0.5563196060248045
6,0.5490196078431373,0.553989734042272,0.5134658422300583
7,0.5947712418300654,0.6006229582687858,0.554494565340935
8,0.5816993464052288,0.5862697047629968,0.5534817201734494
9,0.5555555555555556,0.5610636012114091,0.5240494833024544
10,0.5751633986928104,0.5808846239186797,0.5379796894834489
11,0.5620915032679739,0.5676305638030659,0.5328538111896434
12,0.6013071895424836,0.6074766592928172,0.5667875022170349
13,0.6013071895424836,0.605055012586344,0.5802016747438835
14,0.5947712418300654,0.6007877435626796,0.5601687649824296
15,0.5751633986928104,0.5785661817732034,0.5559726329556213
16,0.5882352941176471,0.5934444212487224,0.5509826024771243
17,0.6274509803921569,0.6315931658061773,0.5987267658810085
18,0.6470588235294118,0.64879122673708,0.6385198541624181
19,0.6143790849673203,0.6143899501368463,0.5860249726024712
