,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.7058823529411765,0.6842105263157896,0.5142857142857142,0.5161290322580646,0.5714285714285714,0.6666666666666666,0.6506024096385542,0.6274509803921569,0.6156007533620766,0.632357654187546
precision,0.75,0.8125,0.47368421052631576,0.5,0.46153846153846156,0.8709677419354839,0.54,0.6274509803921569,0.6298129162857516,0.6847362232516533
recall,0.6666666666666666,0.5909090909090909,0.5625,0.5333333333333333,0.75,0.54,0.8181818181818182,0.6274509803921569,0.6373701298701299,0.6274509803921569
support,9.0,22.0,16.0,15.0,8.0,50.0,33.0,0.6274509803921569,153.0,153.0
