,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.43750000000000006,0.5869565217391304,0.4262295081967213,0.5573770491803278,0.39999999999999997,0.9178743961352657,0.8837209302325582,0.7254901960784313,0.6013797722120005,0.7208325611212487
precision,0.5,0.5625,0.4482758620689655,0.5483870967741935,0.42857142857142855,0.8878504672897196,0.9047619047619048,0.7254901960784313,0.6114781084951731,0.7186369797053374
recall,0.3888888888888889,0.6136363636363636,0.40625,0.5666666666666667,0.375,0.95,0.8636363636363636,0.7254901960784313,0.5948683261183261,0.7254901960784313
support,18.0,44.0,32.0,30.0,16.0,100.0,66.0,0.7254901960784313,306.0,306.0
