,accuracy,f1_weighted,f1_macro
0,0.7202797202797203,0.7120874766553059,0.5428366456719927
1,0.7552447552447552,0.7419804966993073,0.5298370141707477
2,0.7972027972027972,0.784572382275969,0.6146084023503379
3,0.7622377622377622,0.7443226508272692,0.5249264885017368
4,0.7972027972027972,0.7819318706084,0.5924354067896651
5,0.7902097902097902,0.7736242682670266,0.5792177069517563
6,0.8111888111888111,0.8004650415289521,0.6375182642886364
7,0.7762237762237763,0.763988563189219,0.5749601582793397
8,0.7972027972027972,0.7863286223580341,0.6228541416566626
9,0.7902097902097902,0.7809147264568457,0.6180993651816128
10,0.7832167832167832,0.7732306621559685,0.6115376355820921
11,0.7972027972027972,0.7819433469895307,0.5886072886454857
12,0.7972027972027972,0.7776865007225539,0.5428895281010341
13,0.7972027972027972,0.7812073509594171,0.5730023800153671
14,0.7762237762237763,0.7642943215695481,0.5659456193297671
15,0.8041958041958042,0.7962524414875343,0.6580098946442205
16,0.8111888111888111,0.799387295745324,0.6325322698908774
17,0.7972027972027972,0.7874160265963545,0.6163387978142076
18,0.7832167832167832,0.7680464696593728,0.5519713261648745
19,0.7972027972027972,0.7805623112060537,0.5723573427771749
