,accuracy,f1_weighted,f1_macro
0,0.565359477124183,0.5722733468393739,0.5207561142276964
1,0.6699346405228758,0.6675541533813156,0.6050567271740513
2,0.6633986928104575,0.6558259419860913,0.5626105590913545
3,0.7124183006535948,0.7120610275243999,0.6140982895773536
4,0.6895424836601307,0.6932221815659713,0.6001546904385407
5,0.7254901960784313,0.7217300323531604,0.6424392457519733
6,0.7124183006535948,0.7114118374413152,0.6300761190097391
7,0.7287581699346405,0.7273714954052664,0.6449509788362331
8,0.7124183006535948,0.7135700965171179,0.6336731270807964
9,0.7058823529411765,0.7046754989688239,0.6000705807636655
10,0.7026143790849673,0.7101029502751968,0.6150781600628409
11,0.7091503267973857,0.7006332340217054,0.6083723799674351
12,0.7058823529411765,0.7027876760721129,0.606796609026777
13,0.7156862745098039,0.7149794968943589,0.62321955354216
14,0.7222222222222222,0.720600543536471,0.6334620432291626
15,0.7156862745098039,0.7122922296479025,0.6191648461617502
16,0.7222222222222222,0.7158555585075735,0.6212016924772273
17,0.7287581699346405,0.7259082611806812,0.633174823425121
18,0.7189542483660131,0.7187993795499745,0.6295548970483791
19,0.7124183006535948,0.7094544572540958,0.6166298518209127
