,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.3846153846153846,0.5142857142857142,0.6857142857142857,0.7878787878787877,0.35294117647058826,0.8,0.7692307692307692,0.6862745098039216,0.6135237311707901,0.691330584064148
precision,0.29411764705882354,0.6923076923076923,0.631578947368421,0.7222222222222222,0.3333333333333333,0.8444444444444444,0.78125,0.6862745098039216,0.6141791838192768,0.7155984538197098
recall,0.5555555555555556,0.4090909090909091,0.75,0.8666666666666667,0.375,0.76,0.7575757575757576,0.6862745098039216,0.6391269841269842,0.6862745098039216
support,9.0,22.0,16.0,15.0,8.0,50.0,33.0,0.6862745098039216,153.0,153.0
