,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.8750000000000001,0.6818181818181818,0.6111111111111112,0.5714285714285715,0.75,0.9072164948453608,0.8985507246376813,0.7973856209150327,0.756446440548701,0.7989359804216856
precision,1.0,0.6818181818181818,0.55,0.6153846153846154,0.75,0.9361702127659575,0.8611111111111112,0.7973856209150327,0.770640588725695,0.8055944218021815
recall,0.7777777777777778,0.6818181818181818,0.6875,0.5333333333333333,0.75,0.88,0.9393939393939394,0.7973856209150327,0.7499747474747475,0.7973856209150327
support,9.0,22.0,16.0,15.0,8.0,50.0,33.0,0.7973856209150327,153.0,153.0
