,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.3,0.4285714285714286,0.38709677419354843,0.5,0.48,0.6666666666666665,0.45454545454545453,0.5032679738562091,0.4595543319967283,0.5097742035882453
precision,0.2727272727272727,0.45,0.4,0.47058823529411764,0.35294117647058826,0.75,0.45454545454545453,0.5032679738562091,0.4501145912910619,0.5303065254622348
recall,0.3333333333333333,0.4090909090909091,0.375,0.5333333333333333,0.75,0.6,0.45454545454545453,0.5032679738562091,0.4936147186147187,0.5032679738562091
support,9.0,22.0,16.0,15.0,8.0,50.0,33.0,0.5032679738562091,153.0,153.0
