,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.0,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.2857142857142857,0.18367346938775508,0.18367346938775508
precision,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.2857142857142857,0.16666666666666669,0.16666666666666669
recall,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857
support,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,7.0,7.0
