,accuracy,f1_weighted,f1_macro
0,0.46405228758169936,0.47156938703725126,0.4174975309272645
1,0.5555555555555556,0.5656363396572366,0.517592150450926
2,0.5816993464052288,0.5972744153841312,0.49345623165847874
3,0.5620915032679739,0.5743483373256336,0.4840436714496864
4,0.5882352941176471,0.599767338722103,0.5200512824257444
5,0.5947712418300654,0.6049093406195271,0.5138947028581174
6,0.5882352941176471,0.5992339640376867,0.5217009146478865
7,0.6013071895424836,0.6125514773715446,0.5239341931144017
8,0.5816993464052288,0.5964906988436401,0.5138705738705738
9,0.5751633986928104,0.5846331478799531,0.5099624916584644
10,0.6143790849673203,0.6236898484006932,0.5402318025614588
11,0.5751633986928104,0.5909714139536302,0.5059681920147037
12,0.5947712418300654,0.6035659482796095,0.5254267943476393
13,0.5947712418300654,0.6098426492142855,0.5250614639266288
14,0.5882352941176471,0.6005688631627097,0.5155082220614438
15,0.6078431372549019,0.616920350757014,0.5355272869380829
16,0.6013071895424836,0.6127647730285267,0.5302526339953825
17,0.5751633986928104,0.5922048188484175,0.49870611635317513
18,0.5947712418300654,0.6119305125772897,0.5185822214720984
19,0.5620915032679739,0.5789924659581702,0.4750223558057095
