,loss
0,1.9481406211853027
1,1.93321692943573
2,2.2519237995147705
3,1.9167732000350952
4,1.8927329778671265
5,1.840598464012146
6,1.7644890546798706
7,1.6773316860198975
8,1.5277693271636963
9,1.458577036857605
10,1.5987430810928345
11,1.3584442138671875
12,1.483201026916504
13,1.3092820644378662
14,1.4156547784805298
15,1.1292425394058228
16,1.3392435312271118
17,1.2888541221618652
18,1.3589816093444824
19,1.2917191982269287
20,1.1715840101242065
21,1.164001226425171
22,1.0993542671203613
23,1.0626068115234375
24,1.0536047220230103
25,1.0480064153671265
26,1.0788915157318115
27,0.9774442315101624
28,0.9837855100631714
29,0.8981754779815674
30,0.8339989185333252
31,0.7456516027450562
32,0.8698119521141052
33,0.7712317109107971
34,0.8023667335510254
35,0.9946045279502869
36,0.9342817664146423
37,0.7432603240013123
38,0.7415125370025635
39,0.6386154294013977
40,0.6538522839546204
41,0.5917542576789856
42,0.6279807686805725
43,0.5674578547477722
44,0.5859987139701843
45,0.5165122151374817
46,0.5150974988937378
47,0.46109136939048767
48,0.36689770221710205
49,0.4459993839263916
50,0.3869647681713104
51,0.3291722238063812
52,0.3078671395778656
53,0.3298751711845398
54,0.33290815353393555
55,0.21062734723091125
56,0.2566336393356323
57,0.19833417236804962
58,0.1735418736934662
59,0.29548048973083496
60,0.5266855359077454
61,2.3314573764801025
62,0.29033327102661133
63,2.4697763919830322
64,0.5232149958610535
65,0.6756781935691833
66,0.8031105995178223
67,1.0951427221298218
68,0.7754589319229126
69,0.6807499527931213
70,0.7362228035926819
71,0.6904782056808472
72,0.651285707950592
73,0.6416909098625183
74,0.5482787489891052
75,0.5129354596138
76,0.4658608138561249
77,0.3854934871196747
78,0.3863171339035034
79,0.3076065480709076
80,0.3163816034793854
81,0.2598244547843933
82,0.2554628252983093
83,0.18885284662246704
84,0.1860419511795044
85,0.21656131744384766
86,0.17383070290088654
87,0.10917211323976517
88,0.14639641344547272
89,0.2545679807662964
90,0.10188550502061844
91,0.11466346681118011
92,0.14924415946006775
93,0.09573061764240265
94,0.164781853556633
95,0.08211665600538254
96,0.04044157639145851
97,0.10982923209667206
98,0.09169962257146835
99,0.17511019110679626
100,0.051807254552841187
101,0.055336158722639084
102,0.08563613891601562
103,0.09840954095125198
104,0.020527362823486328
105,0.028753364458680153
106,0.029193630442023277
107,0.02038821391761303
108,0.030330916866660118
109,0.04332372173666954
110,0.03037111461162567
111,0.034033775329589844
112,0.0126320356503129
113,0.006923746783286333
114,0.005294175818562508
115,0.009083057753741741
116,0.0051481775008141994
117,0.0076433769427239895
118,0.012642348185181618
119,0.009875845164060593
120,0.0022497305180877447
121,0.0036038069520145655
122,0.003969385754317045
123,0.003936340566724539
124,0.0008705463842488825
125,0.003002993995323777
126,0.0029840031638741493
127,0.0013880678452551365
128,0.002678325865417719
129,0.0014152881922200322
130,0.0015888840425759554
131,0.0019006180809810758
132,0.00026511139003559947
133,0.0027215764857828617
134,0.0012690419098362327
135,0.0010596862994134426
136,0.0014408063143491745
137,0.0006986366352066398
138,0.0008329104748554528
139,0.002771683968603611
140,0.0015650029527023435
141,0.0014504787977784872
142,0.0003443164750933647
143,0.0005820186925120652
144,0.0016206748550757766
145,0.000513234524987638
146,0.00021073358948342502
147,0.0003921489405911416
148,0.004055269993841648
149,0.00015079726290423423
150,0.0008854143670760095
151,0.0019374709809198976
152,0.0015401841374114156
153,0.0003438510175328702
154,0.0005852433387190104
155,0.0002631722018122673
156,0.0006711825844831765
157,0.0011229433584958315
158,0.00022478331811726093
159,0.0002868344890885055
160,0.00022641432587988675
161,0.000726837373804301
162,0.0014014315092936158
163,0.0002436535869492218
164,0.00026669850922189653
165,0.0005006053252145648
166,6.95569469826296e-05
167,0.00013157947978470474
168,0.0003870900545734912
169,0.0003883854951709509
170,0.0001517575146863237
171,0.00024327504797838628
172,0.0002619521110318601
173,0.0001853096327977255
174,0.00015465244359802455
175,0.00031404008041135967
176,0.00012174371659057215
177,6.289585871854797e-05
178,0.00045890346518717706
179,3.125375587842427e-05
180,0.00013268770999275148
181,0.0008191113593056798
182,0.0002607819333206862
183,0.00013796068378724158
184,0.00017268324154429138
185,0.0002611849340610206
186,0.00015429295308422297
187,6.60957011859864e-05
188,0.0004378632875159383
189,0.00014458317309617996
190,0.00010325727635063231
191,7.326879858737811e-05
192,0.00027749151922762394
193,0.00015580590115860105
194,0.00010279454727424309
195,0.00017267385555896908
196,8.290924597531557e-05
197,7.809231465216726e-05
198,0.000334333220962435
199,0.00012857755064032972
