,accuracy,f1_weighted,f1_macro
0,0.48366013071895425,0.445999575326511,0.33691994795609975
1,0.5163398692810458,0.48272299588483775,0.36588647144637204
2,0.5424836601307189,0.5195696720578397,0.4056504879903895
3,0.5490196078431373,0.5237072174318229,0.4054821534679736
4,0.5098039215686274,0.49536229874443144,0.37939377051172807
5,0.5163398692810458,0.5096412222737039,0.40020290272193343
6,0.5555555555555556,0.5441669287339442,0.4367112935798031
7,0.5098039215686274,0.5001581341670264,0.38330517677500664
8,0.5686274509803921,0.5557020562502791,0.46033254206765417
9,0.5163398692810458,0.5000214385439037,0.386404102205621
10,0.5294117647058824,0.5160450452491702,0.37821199179450155
11,0.5294117647058824,0.5217430410267222,0.4251846272007563
12,0.5294117647058824,0.5173702210899442,0.399825956023435
13,0.5555555555555556,0.5459589722714328,0.4350076139937892
14,0.5098039215686274,0.5049225073421029,0.3988387923048582
15,0.5098039215686274,0.5005754423189027,0.3784895965035811
16,0.5163398692810458,0.5046020319447079,0.37863311228726654
17,0.5424836601307189,0.5334745969031472,0.4310345414761649
18,0.5294117647058824,0.514483216640736,0.40925191965469637
19,0.5359477124183006,0.5259793004641943,0.4125008903463661
