,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.46153846153846156,0.37209302325581395,0.5263157894736842,0.5806451612903225,0.39999999999999997,0.9690721649484536,0.927536231884058,0.7320261437908496,0.6053144046272563,0.7302805661176761
precision,0.75,0.38095238095238093,0.45454545454545453,0.5625,0.42857142857142855,1.0,0.8888888888888888,0.7320261437908496,0.6379225932797361,0.742503819709702
recall,0.3333333333333333,0.36363636363636365,0.625,0.6,0.375,0.94,0.9696969696969697,0.7320261437908496,0.600952380952381,0.7320261437908496
support,9.0,22.0,16.0,15.0,8.0,50.0,33.0,0.7320261437908496,153.0,153.0
