,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.3333333333333333,0.4444444444444445,0.3561643835616438,0.4067796610169491,0.3703703703703703,0.94,0.8920863309352518,0.6862745098039216,0.5347397890945703,0.6796072857114025
precision,0.6666666666666666,0.43478260869565216,0.3170731707317073,0.41379310344827586,0.45454545454545453,0.94,0.8493150684931506,0.6862745098039216,0.5823108675115581,0.6896016050416562
recall,0.2222222222222222,0.45454545454545453,0.40625,0.4,0.3125,0.94,0.9393939393939394,0.6862745098039216,0.5249873737373737,0.6862745098039216
support,18.0,44.0,32.0,30.0,16.0,100.0,66.0,0.6862745098039216,306.0,306.0
