,accuracy,f1_weighted,f1_macro
0,0.6339869281045751,0.640743170195674,0.5823561130637108
1,0.6797385620915033,0.6784729036950741,0.661969077547847
2,0.7516339869281046,0.7516576016576018,0.727100677100677
3,0.7516339869281046,0.7535508517835414,0.7236030417380377
4,0.7450980392156863,0.7463073298266958,0.7187639390810983
5,0.7450980392156863,0.7476174274639417,0.7197465767212637
6,0.7647058823529411,0.7654604217867478,0.7206908368965831
7,0.7712418300653595,0.7716855211088197,0.733327674504145
8,0.7516339869281046,0.752450704474067,0.6984398917529616
9,0.7516339869281046,0.7539461645107163,0.6969258940909581
10,0.7777777777777778,0.7796647891333114,0.7343467108580501
11,0.7843137254901961,0.7852199091978743,0.7178918560354699
12,0.7777777777777778,0.7787260016136922,0.7359752923181577
13,0.7777777777777778,0.7813718969794183,0.7366711649545795
14,0.7712418300653595,0.7712142998813496,0.719397349887872
15,0.7777777777777778,0.7803870890792348,0.7225786323783415
16,0.7647058823529411,0.7667875574902215,0.7008594098042644
17,0.7712418300653595,0.7728646884271129,0.7147858282263575
18,0.7908496732026143,0.7909147557752688,0.7350506489583895
19,0.8104575163398693,0.8125640083558726,0.769620269226091
