,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.5882352941176471,0.33333333333333326,0.4285714285714286,0.2758620689655172,0.4210526315789474,0.6526315789473685,0.3823529411764706,0.47058823529411764,0.44029132524153036,0.47215798647608703
precision,0.625,0.42857142857142855,0.34615384615384615,0.2857142857142857,0.36363636363636365,0.6888888888888889,0.37142857142857144,0.47058823529411764,0.4441990549133406,0.4868524540093167
recall,0.5555555555555556,0.2727272727272727,0.5625,0.26666666666666666,0.5,0.62,0.3939393939393939,0.47058823529411764,0.4530555555555556,0.47058823529411764
support,9.0,22.0,16.0,15.0,8.0,50.0,33.0,0.47058823529411764,153.0,153.0
