,0,1,2,3,4,5,6,accuracy,macro avg,weighted avg
f1-score,0.5714285714285714,0.44897959183673464,0.42424242424242425,0.5,0.5,0.9387755102040817,0.9166666666666666,0.7254901960784313,0.6142989663397828,0.7222030226231907
precision,0.8,0.4074074074074074,0.4117647058823529,0.5384615384615384,0.75,0.9583333333333334,0.8461538461538461,0.7254901960784313,0.6731601187483541,0.7363912740114201
recall,0.4444444444444444,0.5,0.4375,0.4666666666666667,0.375,0.92,1.0,0.7254901960784313,0.5919444444444445,0.7254901960784313
support,9.0,22.0,16.0,15.0,8.0,50.0,33.0,0.7254901960784313,153.0,153.0
