,accuracy,f1_weighted,f1_macro
0,0.5620915032679739,0.5418954032015543,0.48519015281676653
1,0.5424836601307189,0.5376352265043948,0.5009783798576902
2,0.5620915032679739,0.5561103076958457,0.5085393625257184
3,0.5751633986928104,0.5724162554118923,0.5323175290345692
4,0.5947712418300654,0.5931945623055292,0.5521910573743798
5,0.6209150326797386,0.6168351457824596,0.5527047714357327
6,0.6078431372549019,0.6027475788514051,0.5352203180042095
7,0.5947712418300654,0.5974366315882429,0.563413641246984
8,0.6601307189542484,0.6610315133798309,0.6116647677879931
9,0.6470588235294118,0.6446578539627055,0.5837479489078489
10,0.6339869281045751,0.6372666180137445,0.5884265775275627
11,0.6405228758169934,0.6414711681534865,0.5855977950077226
12,0.6470588235294118,0.6482034583224014,0.6050848068531459
13,0.6339869281045751,0.6363451265197463,0.5701347014655594
14,0.6143790849673203,0.6163725885223363,0.5559097654229166
15,0.6078431372549019,0.6104346164830292,0.5557371022321741
16,0.6797385620915033,0.6799206281858144,0.6371070470163029
17,0.6339869281045751,0.6369476481211906,0.590989800813104
18,0.6470588235294118,0.6531717737600091,0.6118815708101424
19,0.6601307189542484,0.6628168937217893,0.6220218540891216
